Reference Number = 2408 Incident Particle: neutron  Target: Z= 94 A= 239 Ef = -6.090
En(MeV)     DWV    DWV(symm)     DW>      DW<      DWvso      Vv        Vhf      Vdisp    VHFder     DWVder    T12der   DVSder  +   DWS   =   Vs
 -0.450    0.958     0.869     0.120    -0.030    -0.109    44.803    43.845     0.958     0.000    -0.000     0.000    -0.000     3.481     3.481
 -0.400    0.967     0.877     0.121    -0.031    -0.110    44.789    43.822     0.967     0.000    -0.000     0.000    -0.000     3.495     3.495
 -0.350    0.975     0.884     0.122    -0.031    -0.111    44.775    43.800     0.975     0.000    -0.000     0.000    -0.000     3.508     3.508
 -0.300    0.983     0.892     0.123    -0.031    -0.112    44.760    43.777     0.983     0.000    -0.000     0.000    -0.000     3.521     3.521
 -0.250    0.992     0.899     0.124    -0.031    -0.113    44.746    43.754     0.992     0.000    -0.000     0.000    -0.000     3.534     3.534
 -0.200    1.000     0.907     0.125    -0.032    -0.114    44.732    43.732     1.000     0.000    -0.000     0.000    -0.000     3.546     3.546
 -0.150    1.009     0.915     0.126    -0.032    -0.115    44.718    43.709     1.009     0.000    -0.000     0.000    -0.000     3.558     3.558
 -0.100    1.017     0.922     0.127    -0.032    -0.116    44.703    43.686     1.017     0.000    -0.000     0.000    -0.000     3.570     3.570
 -0.050    1.025     0.930     0.128    -0.033    -0.117    44.689    43.664     1.025     0.000    -0.000     0.000    -0.000     3.582     3.582
  0.000    1.034     0.937     0.129    -0.033    -0.118    44.675    43.641     1.034     0.000    -0.000     0.000    -0.000     3.593     3.593
  0.050    1.042     0.945     0.130    -0.033    -0.119    44.661    43.618     1.042     0.000    -0.000     0.000    -0.000     3.604     3.604
  0.100    1.051     0.953     0.131    -0.033    -0.120    44.646    43.596     1.051     0.000    -0.000     0.000    -0.000     3.614     3.614
  0.150    1.059     0.960     0.132    -0.034    -0.121    44.632    43.573     1.059     0.000    -0.000     0.000    -0.000     3.624     3.624
  0.200    1.067     0.968     0.133    -0.034    -0.122    44.618    43.551     1.067     0.000    -0.000     0.000    -0.000     3.634     3.634
  0.250    1.076     0.976     0.134    -0.034    -0.123    44.604    43.528     1.076     0.000    -0.000     0.000    -0.000     3.644     3.644
  0.300    1.084     0.983     0.135    -0.034    -0.124    44.590    43.506     1.084     0.000    -0.000     0.000    -0.000     3.653     3.653
  0.350    1.093     0.991     0.137    -0.035    -0.125    44.576    43.483     1.093     0.000    -0.000     0.000    -0.000     3.662     3.662
  0.400    1.101     0.998     0.138    -0.035    -0.126    44.561    43.460     1.101     0.000    -0.000     0.000    -0.000     3.671     3.671
  0.450    1.109     1.006     0.139    -0.035    -0.127    44.547    43.438     1.109     0.000    -0.000     0.000    -0.000     3.679     3.679
  0.500    1.118     1.013     0.140    -0.035    -0.127    44.533    43.415     1.118     0.000    -0.000     0.000    -0.000     3.687     3.687
  0.550    1.126     1.021     0.141    -0.036    -0.128    44.519    43.393     1.126     0.000    -0.000     0.000    -0.000     3.695     3.695
  0.600    1.135     1.029     0.142    -0.036    -0.129    44.505    43.370     1.135     0.000    -0.000     0.000    -0.000     3.703     3.703
  0.650    1.143     1.036     0.143    -0.036    -0.130    44.491    43.348     1.143     0.000    -0.000     0.000    -0.000     3.710     3.710
  0.700    1.151     1.044     0.144    -0.037    -0.131    44.477    43.325     1.151     0.000    -0.000     0.000    -0.000     3.717     3.717
  0.750    1.160     1.051     0.145    -0.037    -0.132    44.463    43.303     1.160     0.000    -0.000     0.000    -0.000     3.724     3.724
  0.800    1.168     1.059     0.146    -0.037    -0.133    44.449    43.281     1.168     0.000    -0.000     0.000    -0.000     3.730     3.730
  0.850    1.176     1.067     0.147    -0.037    -0.134    44.434    43.258     1.176     0.000    -0.000     0.000    -0.000     3.737     3.737
  0.900    1.185     1.074     0.148    -0.038    -0.135    44.420    43.236     1.185     0.000    -0.000     0.000    -0.000     3.743     3.743
  0.950    1.193     1.082     0.149    -0.038    -0.136    44.406    43.213     1.193     0.000    -0.000     0.000    -0.000     3.748     3.748
  1.000    1.201     1.089     0.150    -0.038    -0.137    44.392    43.191     1.201     0.000    -0.000     0.000    -0.000     3.754     3.754
  1.050    1.210     1.097     0.151    -0.038    -0.138    44.378    43.168     1.210     0.000    -0.000     0.000    -0.000     3.759     3.759
  1.100    1.218     1.104     0.152    -0.039    -0.139    44.364    43.146     1.218     0.000    -0.000     0.000    -0.000     3.764     3.764
  1.150    1.227     1.112     0.154    -0.039    -0.140    44.350    43.124     1.227     0.000    -0.000     0.000    -0.000     3.768     3.768
  1.200    1.235     1.119     0.155    -0.039    -0.141    44.336    43.101     1.235     0.000    -0.000     0.000    -0.000     3.773     3.773
  1.250    1.243     1.127     0.156    -0.039    -0.142    44.322    43.079     1.243     0.000    -0.000     0.000    -0.000     3.777     3.777
  1.300    1.252     1.135     0.157    -0.040    -0.143    44.308    43.057     1.252     0.000    -0.000     0.000    -0.000     3.780     3.780
  1.350    1.260     1.142     0.158    -0.040    -0.144    44.294    43.034     1.260     0.000    -0.000     0.000    -0.000     3.784     3.784
  1.400    1.268     1.150     0.159    -0.040    -0.145    44.280    43.012     1.268     0.000    -0.000     0.000    -0.000     3.787     3.787
  1.450    1.277     1.157     0.160    -0.041    -0.146    44.266    42.990     1.277     0.000    -0.000     0.000    -0.000     3.790     3.790
  1.500    1.285     1.165     0.161    -0.041    -0.147    44.252    42.968     1.285     0.000    -0.000     0.000    -0.000     3.793     3.793
  1.550    1.293     1.172     0.162    -0.041    -0.148    44.239    42.945     1.293     0.000    -0.000     0.000    -0.000     3.796     3.796
  1.600    1.302     1.180     0.163    -0.041    -0.149    44.225    42.923     1.302     0.000    -0.000     0.000    -0.000     3.798     3.798
  1.650    1.310     1.187     0.164    -0.042    -0.150    44.211    42.901     1.310     0.000    -0.000     0.000    -0.000     3.800     3.800
  1.700    1.318     1.195     0.165    -0.042    -0.151    44.197    42.878     1.318     0.000    -0.000     0.000    -0.000     3.802     3.802
  1.750    1.327     1.202     0.166    -0.042    -0.152    44.183    42.856     1.327     0.000    -0.000     0.000    -0.000     3.804     3.804
  1.800    1.335     1.210     0.167    -0.042    -0.152    44.169    42.834     1.335     0.000    -0.000     0.000    -0.000     3.805     3.805
  1.850    1.343     1.217     0.168    -0.043    -0.153    44.155    42.812     1.343     0.000    -0.000     0.000    -0.000     3.806     3.806
  1.900    1.352     1.225     0.169    -0.043    -0.154    44.141    42.790     1.352     0.000    -0.000     0.000    -0.000     3.807     3.807
  1.950    1.360     1.232     0.171    -0.043    -0.155    44.127    42.767     1.360     0.000    -0.000     0.000    -0.000     3.808     3.808
